"localID","SurveyDate","X","Year","Month","Day","Observer","Latitude","Longitude","County","State","common_name","Comments","AOU_code","EnglishFull","Genus","Species","isodate","state_name"
"97","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.3232","-74.5281","Atlantic","NJ","GREG","NULL","01960","Great Egret","Ardea","alba",2013-05-21,"New Jersey"
"98","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.3232","-74.5281","Atlantic","NJ","SNEG","NULL","01970","Snowy Egret","Egretta","thula",2013-05-21,"New Jersey"
"99","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.403","-74.4106","Atlantic","NJ","COTE","NULL","00700","Common Tern","Sterna","hirundo",2013-05-21,"New Jersey"
"100","6/14/2013","00:00.0","2013","6","14","Davis, Allen","39.403","-74.4106","Atlantic","NJ","FOTE","NULL","00690","Forster's Tern","Sterna","forsteri",2013-06-14,"New Jersey"
"101","6/14/2013","00:00.0","2013","6","14","Davis, Allen","39.403","-74.4106","Atlantic","NJ","GBTE","NULL","00630","Gull-billed Tern","Gelochelidon","nilotica",2013-06-14,"New Jersey"
"102","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.403","-74.4106","Ocean","NJ","GREG","NULL","01960","Great Egret","Ardea","alba",2013-05-21,"New Jersey"
"103","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.403","-74.4106","Ocean","NJ","SNEG","NULL","01970","Snowy Egret","Egretta","thula",2013-05-21,"New Jersey"
"104","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.403","-74.4106","Atlantic","NJ","GBBG","NULL","00470","Great Black-backed Gull","Larus","marinus",2013-05-21,"New Jersey"
"105","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.403","-74.4106","Atlantic","NJ","HERG","NULL","00510","Herring Gull","Larus","argentatus",2013-05-21,"New Jersey"
"106","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.403","-74.4106","Atlantic","NJ","LAGU","NULL","00580","Laughing Gull","Larus","atricilla",2013-05-21,"New Jersey"
"107","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.4311","-74.4368","Atlantic","NJ","FOTE","NULL","00690","Forster's Tern","Sterna","forsteri",2013-05-21,"New Jersey"
"108","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.4311","-74.4368","Atlantic","NJ","HERG","NULL","00510","Herring Gull","Larus","argentatus",2013-05-21,"New Jersey"
"109","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.4311","-74.4368","Atlantic","NJ","LAGU","NULL","00580","Laughing Gull","Larus","atricilla",2013-05-21,"New Jersey"
"110","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.4256","-74.4362","Atlantic","NJ","LAGU","NULL","00580","Laughing Gull","Larus","atricilla",2013-05-21,"New Jersey"
"111","5/21/2013","00:00.0","2013","5","21","Davis, Allen","39.4307","-74.4399","Atlantic","NJ","FOTE","NULL","00690","Forster's Tern","Sterna","forsteri",2013-05-21,"New Jersey"
"205","5/28/2013","00:00.0","2013","5","28","Chalfant, Jordan","43.7523","-69.8907","Cumberland","ME","GBBG","GBBG Corecction factor = 1.004; HEGU correction factor = 0.9882.Location comm:","00470","Great Black-backed Gull","Larus","marinus",2013-05-28,"Maine"
"206","5/28/2013","00:00.0","2013","5","28","Chalfant, Jordan","43.7523","-69.8907","Cumberland","ME","HERG","GBBG Corecction factor = 1.004; HEGU correction factor = 0.9882. 52 GBHE/CAGO/OtherLocation comm:","00510","Herring Gull","Larus","argentatus",2013-05-28,"Maine"
"207","5/28/2013","00:00.0","2013","5","28","Chalfant, Jordan","43.7523","-69.8907","Cumberland","ME","DCCO","GBBG Corecction factor = 1.004; HEGU correction factor = 0.9882. 52 GBHE/CAGO/OtherLocation comm:","01200","Double-crested Cormorant","Phalacrocorax","auritus",2013-05-28,"Maine"
"208","5/30/2013","00:00.0","2013","5","30","Langlois, Michael","44.3169","-68.9322","Waldo","ME","GBBG","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.Location comm:","00470","Great Black-backed Gull","Larus","marinus",2013-05-30,"Maine"
"209","5/30/2013","00:00.0","2013","5","30","Langlois, Michael","44.3169","-68.9322","Waldo","ME","HERG","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.Location comm:","00510","Herring Gull","Larus","argentatus",2013-05-30,"Maine"
"210","5/30/2013","00:00.0","2013","5","30","Langlois, Michael","44.3169","-68.9322","Waldo","ME","DCCO","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.Location comm:","01200","Double-crested Cormorant","Phalacrocorax","auritus",2013-05-30,"Maine"
"211","5/31/2013","00:00.0","2013","5","31","Chalfant, Jordan","44.4597","-67.7067","Washington","ME","GBBG","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.  28 CAGO.Location comm:","00470","Great Black-backed Gull","Larus","marinus",2013-05-31,"Maine"
"212","5/31/2013","00:00.0","2013","5","31","Chalfant, Jordan","44.4597","-67.7067","Washington","ME","HERG","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.  28 CAGO.Location comm:","00510","Herring Gull","Larus","argentatus",2013-05-31,"Maine"
"213","5/31/2013","00:00.0","2013","5","31","Chalfant, Jordan","44.4597","-67.7067","Washington","ME","DCCO","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.  28 CAGO.Location comm:","01200","Double-crested Cormorant","Phalacrocorax","auritus",2013-05-31,"Maine"
"214","5/31/2013","00:00.0","2013","5","31","Chalfant, Jordan","44.4597","-67.7067","Washington","ME","CANG","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.  28 CAGO.Location comm:","01720","Canada Goose","Branta","canadensis",2013-05-31,"Maine"
"215","5/30/2013","00:00.0","2013","5","30","Mittelhauser, Glen","44.1017","-68.5702","Knox","ME","GBBG","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.Location comm:","00470","Great Black-backed Gull","Larus","marinus",2013-05-30,"Maine"
"216","5/30/2013","00:00.0","2013","5","30","Mittelhauser, Glen","44.1017","-68.5702","Knox","ME","HERG","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.Location comm:","00510","Herring Gull","Larus","argentatus",2013-05-30,"Maine"
"217","5/30/2013","00:00.0","2013","5","30","Mittelhauser, Glen","44.1017","-68.5702","Knox","ME","DCCO","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.Location comm:","01200","Double-crested Cormorant","Phalacrocorax","auritus",2013-05-30,"Maine"
"218","5/31/2013","00:00.0","2013","5","31","Chalfant, Jordan","43.3558","-70.4288","York","ME","GBBG","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.Location comm:","00470","Great Black-backed Gull","Larus","marinus",2013-05-31,"Maine"
"219","5/31/2013","00:00.0","2013","5","31","Chalfant, Jordan","43.3558","-70.4288","York","ME","HERG","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.Location comm:","00510","Herring Gull","Larus","argentatus",2013-05-31,"Maine"
"220","5/31/2013","00:00.0","2013","5","31","Chalfant, Jordan","43.3558","-70.4288","York","ME","DCCO","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.Location comm:","01200","Double-crested Cormorant","Phalacrocorax","auritus",2013-05-31,"Maine"
"221","5/30/2013","00:00.0","2013","5","30","Mittelhauser, Glen","44.5866","-67.3953","Washington","ME","GBBG","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.  23 individual CAGO.Location comm:","00470","Great Black-backed Gull","Larus","marinus",2013-05-30,"Maine"
"222","5/30/2013","00:00.0","2013","5","30","Mittelhauser, Glen","44.5866","-67.3953","Washington","ME","HERG","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.  23 individual CAGO.Location comm:","00510","Herring Gull","Larus","argentatus",2013-05-30,"Maine"
"223","5/30/2013","00:00.0","2013","5","30","Mittelhauser, Glen","44.5866","-67.3953","Washington","ME","DCCO","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.  23 individual CAGO.Location comm:","01200","Double-crested Cormorant","Phalacrocorax","auritus",2013-05-30,"Maine"
"224","5/30/2013","00:00.0","2013","5","30","Mittelhauser, Glen","44.5866","-67.3953","Washington","ME","CANG","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.  23 individual CAGO.Location comm:","01720","Canada Goose","Branta","canadensis",2013-05-30,"Maine"
"225","5/28/2013","00:00.0","2013","5","28","Chalfant, Jordan","43.7285","-69.7941","Sagadahoc","ME","GBBG","GBBG correction factor = 1.004; HEGU correction factor = 0.9882. 1 COEI nesting.Location comm:","00470","Great Black-backed Gull","Larus","marinus",2013-05-28,"Maine"
"226","5/28/2013","00:00.0","2013","5","28","Chalfant, Jordan","43.7285","-69.7941","Sagadahoc","ME","HERG","GBBG correction factor = 1.004; HEGU correction factor = 0.9882. 1 COEI nesting.Location comm:","00510","Herring Gull","Larus","argentatus",2013-05-28,"Maine"
"227","5/28/2013","00:00.0","2013","5","28","Chalfant, Jordan","43.7285","-69.7941","Sagadahoc","ME","DCCO","GBBG correction factor = 1.004; HEGU correction factor = 0.9882. 1 COEI nesting.Location comm:","01200","Double-crested Cormorant","Phalacrocorax","auritus",2013-05-28,"Maine"
"228","5/28/2013","00:00.0","2013","5","28","Chalfant, Jordan","43.7285","-69.7941","Sagadahoc","ME","COEI","GBBG correction factor = 1.004; HEGU correction factor = 0.9882. 1 COEI nesting.Location comm:","01590","Common Eider","Somateria","mollissima",2013-05-28,"Maine"
"229","5/31/2013","00:00.0","2013","5","31","Mittelhauser, Glen","44.4632","-67.5478","Washington","ME","GBBG","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.Location comm:","00470","Great Black-backed Gull","Larus","marinus",2013-05-31,"Maine"
"230","5/31/2013","00:00.0","2013","5","31","Mittelhauser, Glen","44.4632","-67.5478","Washington","ME","HERG","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.Location comm:","00510","Herring Gull","Larus","argentatus",2013-05-31,"Maine"
"231","5/31/2013","00:00.0","2013","5","31","Mittelhauser, Glen","44.4632","-67.5478","Washington","ME","DCCO","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.Location comm:","01200","Double-crested Cormorant","Phalacrocorax","auritus",2013-05-31,"Maine"
"232","5/28/2013","00:00.0","2013","5","28","Mittelhauser, Glen","43.6957","-69.8337","Sagadahoc","ME","GBBG","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.Location comm:","00470","Great Black-backed Gull","Larus","marinus",2013-05-28,"Maine"
"233","5/28/2013","00:00.0","2013","5","28","Mittelhauser, Glen","43.6957","-69.8337","Sagadahoc","ME","HERG","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.Location comm:","00510","Herring Gull","Larus","argentatus",2013-05-28,"Maine"
"234","5/28/2013","00:00.0","2013","5","28","Mittelhauser, Glen","43.6957","-69.8337","Sagadahoc","ME","DCCO","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.Location comm:","01200","Double-crested Cormorant","Phalacrocorax","auritus",2013-05-28,"Maine"
"235","5/30/2013","00:00.0","2013","5","30","Chalfant, Jordan","44.0109","-69.1032","Knox","ME","GBBG","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.  19 CAGO/COEILocation comm:","00470","Great Black-backed Gull","Larus","marinus",2013-05-30,"Maine"
"236","5/30/2013","00:00.0","2013","5","30","Chalfant, Jordan","44.0109","-69.1032","Knox","ME","HERG","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.  19 CAGO/COEILocation comm:","00510","Herring Gull","Larus","argentatus",2013-05-30,"Maine"
"237","5/30/2013","00:00.0","2013","5","30","Chalfant, Jordan","44.0109","-69.1032","Knox","ME","DCCO","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.  19 CAGO/COEILocation comm:","01200","Double-crested Cormorant","Phalacrocorax","auritus",2013-05-30,"Maine"
"238","5/30/2013","00:00.0","2013","5","30","Chalfant, Jordan","44.0109","-69.1032","Knox","ME","CANG","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.  19 CAGO/COEILocation comm:","01720","Canada Goose","Branta","canadensis",2013-05-30,"Maine"
"239","5/30/2013","00:00.0","2013","5","30","Welch, Linda","44.1848","-68.9507","Knox","ME","GBBG","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.Location comm:","00470","Great Black-backed Gull","Larus","marinus",2013-05-30,"Maine"
"240","5/30/2013","00:00.0","2013","5","30","Welch, Linda","44.1848","-68.9507","Knox","ME","HERG","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.Location comm:","00510","Herring Gull","Larus","argentatus",2013-05-30,"Maine"
"241","5/30/2013","00:00.0","2013","5","30","Welch, Linda","44.1848","-68.9507","Knox","ME","DCCO","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.Location comm:","01200","Double-crested Cormorant","Phalacrocorax","auritus",2013-05-30,"Maine"
"242","5/30/2013","00:00.0","2013","5","30","Mittelhauser, Glen","44.914","-67.0399","Washington","ME","GBBG","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.Location comm:","00470","Great Black-backed Gull","Larus","marinus",2013-05-30,"Maine"
"243","5/30/2013","00:00.0","2013","5","30","Mittelhauser, Glen","44.914","-67.0399","Washington","ME","HERG","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.Location comm:","00510","Herring Gull","Larus","argentatus",2013-05-30,"Maine"
"244","5/30/2013","00:00.0","2013","5","30","Mittelhauser, Glen","44.914","-67.0399","Washington","ME","DCCO","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.Location comm:","01200","Double-crested Cormorant","Phalacrocorax","auritus",2013-05-30,"Maine"
"245","5/21/2013","00:00.0","2013","5","21","Houston, Bob","43.7431","-70.0883","Cumberland","ME","COEI","No correction noted.Location comm:","01590","Common Eider","Somateria","mollissima",2013-05-21,"Maine"
"246","5/21/2013","00:00.0","2013","5","21","Houston, Bob","43.7431","-70.0883","Cumberland","ME","GBBG","No correction noted.Location comm:","00470","Great Black-backed Gull","Larus","marinus",2013-05-21,"Maine"
"247","5/21/2013","00:00.0","2013","5","21","Houston, Bob","43.7431","-70.0883","Cumberland","ME","HERG","No correction noted.Location comm:","00510","Herring Gull","Larus","argentatus",2013-05-21,"Maine"
"248","5/28/2013","00:00.0","2013","5","28","Chalfant, Jordan","43.7431","-70.0883","Cumberland","ME","GBBG","GBBG Corecction factor = 1.004; HEGU correction factor = 0.9882.Location comm:","00470","Great Black-backed Gull","Larus","marinus",2013-05-28,"Maine"
"249","5/28/2013","00:00.0","2013","5","28","Chalfant, Jordan","43.7431","-70.0883","Cumberland","ME","HERG","GBBG Corecction factor = 1.004; HEGU correction factor = 0.9882.Location comm:","00510","Herring Gull","Larus","argentatus",2013-05-28,"Maine"
"250","5/28/2013","00:00.0","2013","5","28","Chalfant, Jordan","43.7431","-70.0883","Cumberland","ME","DCCO","GBBG Corecction factor = 1.004; HEGU correction factor = 0.9882.Location comm:","01200","Double-crested Cormorant","Phalacrocorax","auritus",2013-05-28,"Maine"
"251","5/30/2013","00:00.0","2013","5","30","Welch, Linda","44.1837","-68.9795","Knox","ME","GBBG","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.Location comm:","00470","Great Black-backed Gull","Larus","marinus",2013-05-30,"Maine"
"252","5/30/2013","00:00.0","2013","5","30","Welch, Linda","44.1837","-68.9795","Knox","ME","HERG","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.Location comm:","00510","Herring Gull","Larus","argentatus",2013-05-30,"Maine"
"253","5/30/2013","00:00.0","2013","5","30","Welch, Linda","44.1837","-68.9795","Knox","ME","DCCO","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.Location comm:","01200","Double-crested Cormorant","Phalacrocorax","auritus",2013-05-30,"Maine"
"254","6/7/2013","00:00.0","2013","6","7","Swann, Scott","44.1322","-68.4615","Hancock","ME","HERG","Signs of mammalian predators present.  Did a mapture recapture, didn't find any nests that I felt certain were not marked.Location comm:","00510","Herring Gull","Larus","argentatus",2013-06-07,"Maine"
"255","6/7/2013","00:00.0","2013","6","7","Swann, Scott","44.1322","-68.4615","Hancock","ME","GBBG","Signs of mammalian predators present.  Did a mapture recapture, didn't find any nests that I felt certain were not marked.Location comm:","00470","Great Black-backed Gull","Larus","marinus",2013-06-07,"Maine"
"256","6/7/2013","00:00.0","2013","6","7","Swann, Scott","44.1322","-68.4615","Hancock","ME","COEI","Signs of mammalian predators present.  Did a mapture recapture, didn't find any nests that I felt certain were not marked.Location comm:","01590","Common Eider","Somateria","mollissima",2013-06-07,"Maine"
"257","5/30/2013","00:00.0","2013","5","30","Williams, Sarah","44.1322","-68.4615","Hancock","ME","GBBG","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.Location comm:","00470","Great Black-backed Gull","Larus","marinus",2013-05-30,"Maine"
"258","5/30/2013","00:00.0","2013","5","30","Williams, Sarah","44.1322","-68.4615","Hancock","ME","HERG","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.Location comm:","00510","Herring Gull","Larus","argentatus",2013-05-30,"Maine"
"259","5/30/2013","00:00.0","2013","5","30","Williams, Sarah","44.1322","-68.4615","Hancock","ME","DCCO","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.Location comm:","01200","Double-crested Cormorant","Phalacrocorax","auritus",2013-05-30,"Maine"
"260","5/28/2013","00:00.0","2013","5","28","Chalfant, Jordan","43.452","-70.3349","York","ME","GBBG","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.Location comm:","00470","Great Black-backed Gull","Larus","marinus",2013-05-28,"Maine"
"261","5/28/2013","00:00.0","2013","5","28","Chalfant, Jordan","43.452","-70.3349","York","ME","HERG","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.Location comm:","00510","Herring Gull","Larus","argentatus",2013-05-28,"Maine"
"262","5/28/2013","00:00.0","2013","5","28","Chalfant, Jordan","43.452","-70.3349","York","ME","DCCO","GBBG correction factor = 1.004; HEGU correction factor = 0.9882.Location comm:","01200","Double-crested Cormorant","Phalacrocorax","auritus",2013-05-28,"Maine"
"263","6/10/2013","00:00.0","2013","6","10","Allen, Brad","44.1951","-68.7952","Hancock","ME","COEI","2 days early for terns - they abandoned to island this year for unknown reasons.  Note of four empty nests.Location comm:","01590","Common Eider","Somateria","mollissima",2013-06-10,"Maine"
"264","6/10/2013","00:00.0","2013","6","10","Allen, Brad","44.1951","-68.7952","Hancock","ME","GBBG","2 days early for terns - they abandoned to island this year for unknown reasons.  Note of four empty nests.Location comm:","00470","Great Black-backed Gull","Larus","marinus",2013-06-10,"Maine"
"265","6/10/2013","00:00.0","2013","6","10","Allen, Brad","44.1951","-68.7952","Hancock","ME","DCCO","2 days early for terns - they abandoned to island this year for unknown reasons.  Note of four empty nests.Location comm:","01200","Double-crested Cormorant","Phalacrocorax","auritus",2013-06-10,"Maine"
"266","6/10/2013","00:00.0","2013","6","10","Allen, Brad","44.1951","-68.7952","Hancock","ME","COTE","2 days early for terns - they abandoned to island this year for unknown reasons.  Note of four empty nests.Location comm:","00700","Common Tern","Sterna","hirundo",2013-06-10,"Maine"
